The United States of America,  Population size (1-year)     Last modified: 18-Dec-2015, MPv5 (May07)

Year     Age      Female         Male        Total
1978      91      80295.62     33040.28    113335.90
1978      92      63251.80     25515.55     88767.35
1978      93      48761.24     19086.94     67848.18
1978      94      35561.27     13312.80     48874.07
1978      95      25761.12      9479.50     35240.62
1978      96      17963.93      6382.39     24346.32
1978      97      12785.79      4432.78     17218.57
1978      98       8175.09      2738.19     10913.28
1978      99       5290.03      1665.89      6955.92
1978     100       3564.95      1085.44      4650.39
1978     101       2329.82       734.09      3063.91
1978     102       1547.29       459.11      2006.40
1978     103        923.61       312.37      1235.98
1978     104        566.56       204.38       770.94
1978     105        369.59       135.64       505.23
1978     106        227.63       103.97       331.60
1978     107        158.66        75.40       234.06
1978     108         96.40        45.67       142.07
1978     109         77.95        27.85       105.80
1978     110       178.57        95.21       273.78
1979       0    1648567.12   1727569.86   3376136.98
1979       1    1560024.66   1635021.92   3195046.58
1979       2    1513597.26   1585109.59   3098706.85
1979       3    1514975.34   1581969.86   3096945.20
1979       4    1530057.53   1602558.90   3132616.43
1979       5    1527452.05   1596958.90   3124410.95
1979       6    1592879.45   1660375.34   3253254.79
1979       7    1743802.74   1826786.30   3570589.04
1979       8    1744550.68   1825567.12   3570117.80
1979       9    1766068.49   1837572.60   3603641.09
1979      10    1763038.36   1843536.99   3606575.35
1979      11    1750950.68   1824956.16   3575906.84
1979      12    1781942.47   1856934.25   3638876.72
1979      13    1869356.16   1948361.64   3817717.80
1979      14    1981895.89   2060876.71   4042772.60
1979      15    2045964.38   2138468.49   4184432.87
1979      16    2080964.38   2158964.38   4239928.76
1979      17    2115953.42   2193452.05   4309405.47
1979      18    2104041.10   2162057.53   4266098.63
1979      19    2178997.26   2212013.70   4391010.96
1979      20    2171504.11   2194498.63   4366002.74
1979      21    2128016.44   2146016.44   4274032.88
1979      22    2083608.22   2080117.81   4163726.03
1979      23    2039046.58   2023547.95   4062594.53
1979      24    2035556.16   2020065.75   4055621.91
1979      25    1994580.82   1978578.08   3973158.90
1979      26    1926079.45   1914076.71   3840156.16
1979      27    1899071.23   1879578.08   3778649.31
1979      28    1785084.93   1752597.26   3537682.19
1979      29    1872010.96   1829515.07   3701526.03
1979      30    1870515.07   1841504.11   3712019.18
1979      31    1881326.03   1854315.07   3735641.10
1979      32    1698230.14   1663726.03   3361956.17
1979      33    1437964.38   1388978.08   2826942.46
1979      34    1504476.71   1449482.19   2953958.90
1979      35    1526893.15   1483890.41   3010783.56
1979      36    1452249.32   1405750.68   2858000.00
1979      37    1329608.22   1277608.22   2607216.44
1979      38    1237586.30   1186591.78   2424178.08
1979      39    1238528.77   1184032.88   2422561.65
1979      40    1239528.77   1188528.77   2428057.54
1979      41    1175547.95   1126547.95   2302095.90
1979      42    1157013.70   1106515.07   2263528.77
1979      43    1132021.92   1086010.96   2218032.88
1979      44    1128027.40   1082030.14   2210057.54
1979      45    1123473.97   1063978.08   2187452.05
1979      46    1126002.74   1070991.78   2196994.52
1979      47    1141465.75   1088463.01   2229928.76
1979      48    1176408.22   1105923.29   2282331.51
1979      49    1235049.32   1149547.95   2384597.27
1979      50    1174975.34   1096476.71   2271452.05
1979      51    1221000.00   1132008.22   2353008.22
1979      52    1226972.60   1124983.56   2351956.16
1979      53    1253961.64   1145967.12   2399928.76
1979      54    1252517.81   1140517.81   2393035.62
1979      55    1230008.22   1113008.22   2343016.44
1979      56    1230986.30   1111471.23   2342457.53
1979      57    1212054.79   1095542.47   2307597.26
1979      58    1200471.23   1067473.97   2267945.20
1979      59    1193597.26   1050095.89   2243693.15
1979      60    1055567.12    923046.58   1978613.70
1979      61    1059043.84    933038.36   1992082.20
1979      62    1049509.59    906002.74   1955512.33
1979      63    1046493.15    897989.04   1944482.19
1979      64    1034032.88    871523.29   1905556.17
1979      65    1015008.22    837016.44   1852024.66
1979      66     992032.88    798526.03   1790558.91
1979      67     953506.85    761013.70   1714520.55
1979      68     955463.01    745468.49   1700931.50
1979      69     920063.01    708564.38   1628627.39
1979      70     811016.44    602509.59   1413526.03
1979      71     804561.64    600046.58   1404608.22
1979      72     743523.29    537013.70   1280536.99
1979      73     723531.51    515517.81   1239049.32
1979      74     676550.68    466531.51   1143082.19
1979      75     624536.99    418523.29   1043060.28
1979      76     581572.60    375550.68    957123.28
1979      77     557945.21    343471.23    901416.44
1979      78     576997.26    353490.41    930487.67
1979      79     512572.60    303049.32    815621.92
1979      80     444628.16    247548.98    692177.14
1979      81     395705.46    217401.18    613106.64
1979      82     376678.57    200256.91    576935.48
1979      83     343244.61    176548.18    519792.79
1979      84     302554.35    151545.74    454100.09
1979      85     265580.18    128900.60    394480.78
1979      86     235096.50    110964.23    346060.73
1979      87     193337.04     87135.27    280472.31
1979      88     166304.80     71764.42    238069.22
1979      89     139366.70     59366.92    198733.62
1979      90     113481.16     47150.29    160631.45
1979      91      83908.22     33973.82    117882.04
1979      92      66470.15     25999.38     92469.53
1979      93      51365.44     19631.27     70996.71
1979      94      38876.01     14417.04     53293.05
1979      95      27845.44      9832.09     37677.53
1979      96      19700.66      6853.55     26554.21
1979      97      13426.95      4489.25     17916.20
1979      98       9449.51      3093.98     12543.49
1979      99       5888.93      1902.51      7791.44
1979     100       3704.90      1136.11      4841.01
1979     101       2452.20       716.46      3168.66
1979     102       1590.28       474.88      2065.16
1979     103       1061.68       315.26      1376.94
1979     104        602.66       210.21       812.87
1979     105        366.18       143.25       509.43
1979     106        247.63        89.11       336.74
1979     107        153.52        71.86       225.38
1979     108        110.97        50.79       161.76
1979     109         69.07        32.81       101.88
1979     110       192.32        88.34       280.66
1980       0    1706540.64   1786571.22   3493111.86
1980       1    1593833.85   1670075.48   3263909.33
1980       2    1559096.08   1633037.96   3192134.04
1980       3    1543752.65   1614017.53   3157770.18
1980       4    1539520.13   1611676.83   3151196.96
1980       5    1531387.94   1604666.43   3136054.37
1980       6    1534213.60   1602966.62   3137180.22
1980       7    1629661.32   1704446.77   3334108.09
1980       8    1694544.96   1775951.68   3470496.64
1980       9    1807923.24   1887444.56   3695367.80
1980      10    1798799.06   1882873.69   3681672.75
1980      11    1748788.14   1824654.27   3573442.41
1980      12    1743559.85   1816845.36   3560405.21
1980      13    1797367.36   1873033.79   3670401.15
1980      14    1888897.95   1965562.19   3854460.14
1980      15    1996514.81   2082678.40   4079193.21
1980      16    2053747.56   2138195.18   4191942.74
1980      17    2081002.83   2168801.83   4249804.66
1980      18    2103288.57   2162530.07   4265818.64
1980      19    2204475.34   2236913.41   4441388.75
1980      20    2175944.04   2193613.44   4369557.48
1980      21    2139986.36   2151565.81   4291552.17
1980      22    2128182.66   2132586.69   4260769.35
1980      23    2097360.01   2087533.14   4184893.15
1980      24    2071401.08   2063076.12   4134477.20
1980      25    2047415.98   2034713.72   4082129.70
1980      26    1986872.08   1971504.61   3958376.69
1980      27    1956664.52   1935673.11   3892337.63
1980      28    1839422.50   1812996.30   3652418.80
1980      29    1914728.32   1881827.44   3796555.76
1980      30    1875401.87   1843746.04   3719147.91
1980      31    1828591.44   1790969.85   3619561.29
1980      32    1901259.08   1862179.16   3763438.24
1980      33    1689913.31   1643835.13   3333748.44
1980      34    1480477.09   1436550.88   2917027.97
1980      35    1480019.70   1437166.83   2917186.53
1980      36    1505631.40   1457316.07   2962947.47
1980      37    1462218.19   1409339.79   2871557.98
1980      38    1306765.68   1256816.59   2563582.27
1980      39    1284218.22   1235538.53   2519756.75
1980      40    1259518.51   1209417.96   2468936.47
1980      41    1200858.47   1153134.96   2353993.43
1980      42    1179795.62   1131414.55   2311210.17
1980      43    1148907.34   1097261.84   2246169.18
1980      44    1147248.77   1097474.73   2244723.50
1980      45    1122375.38   1067117.88   2189493.26
1980      46    1122540.32   1063652.12   2186192.44
1980      47    1133300.25   1073388.60   2206688.85
1980      48    1123085.59   1060920.33   2184005.92
1980      49    1219988.81   1142428.87   2362417.68
1980      50    1189273.09   1109217.97   2298491.06
1980      51    1202900.55   1120759.59   2323660.14
1980      52    1217164.95   1123617.62   2340782.57
1980      53    1230887.10   1130506.45   2361393.55
1980      54    1250441.12   1135546.21   2385987.33
1980      55    1240930.17   1117917.24   2358847.41
1980      56    1229059.36   1103719.43   2332778.79
1980      57    1230278.30   1104660.68   2334938.98
1980      58    1203338.44   1071380.56   2274719.00
1980      59    1218160.38   1076788.06   2294948.44
1980      60    1121051.16    980750.34   2101801.50
1980      61    1094735.92    958104.34   2052840.26
1980      62    1063567.87    917039.43   1980607.30
1980      63    1047751.75    897234.84   1944986.59
1980      64    1044752.09    879725.25   1924477.34
1980      65    1029470.84    852873.98   1882344.82
1980      66    1003168.23    812365.93   1815534.16
1980      67     969481.33    776679.68   1746161.01
1980      68     942373.02    738655.22   1681028.24
1980      69     933894.12    718864.11   1652758.23
1980      70     843023.60    631776.93   1474800.53
1980      71     829904.44    616442.98   1446347.42
1980      72     775499.71    560960.30   1336460.01
1980      73     740522.09    523146.63   1263668.72
